event_id,customer_id,event_date,event_type
6826,275,2025-11-08,profile_update
6827,275,2023-08-21,download
6828,275,2024-07-07,download
6829,275,2025-08-20,login
6830,275,2023-04-17,profile_update
6831,275,2023-03-01,video_watch
6832,275,2023-04-28,login
6833,275,2023-10-13,profile_update
6834,275,2023-01-19,video_watch
6835,275,2025-10-10,download
6836,275,2023-05-01,login
6837,275,2023-07-24,login
6838,275,2025-04-25,search
6839,275,2024-06-29,video_watch
6840,275,2023-11-26,video_watch
6841,275,2024-09-06,subscription_page
6842,275,2024-11-07,profile_update
6843,275,2023-07-18,video_watch
6844,275,2025-01-14,search
6845,275,2023-01-17,search
6846,275,2023-06-05,video_watch
6847,275,2024-10-01,download
6848,275,2025-10-02,login
6849,275,2025-03-16,download
6850,276,2025-11-09,download
6851,276,2024-10-27,video_watch
6852,276,2023-11-23,video_watch
6853,276,2023-09-22,search
6854,276,2023-11-12,video_watch
6855,276,2024-06-24,video_watch
6856,276,2023-08-26,video_watch
6857,276,2023-01-01,video_watch
6858,276,2023-11-09,video_watch
6859,276,2025-06-07,login
6860,276,2025-10-16,login
6861,276,2025-04-01,login
6862,276,2023-05-07,search
6863,276,2025-10-17,search
6864,276,2024-11-30,search
6865,276,2024-03-12,video_watch
6866,276,2023-01-15,search
6867,276,2024-01-21,login
6868,276,2025-05-23,search
6869,276,2023-08-26,video_watch
6870,276,2025-10-13,download
6871,276,2025-06-17,search
6872,276,2025-08-04,video_watch
6873,276,2025-01-13,login
6874,276,2024-04-29,search
6875,276,2024-04-07,download
6876,277,2024-01-04,video_watch
6877,277,2024-12-20,login
6878,277,2024-07-23,video_watch
6879,277,2023-04-21,login
6880,277,2023-06-05,login
6881,277,2024-12-13,download
6882,277,2025-04-28,login
6883,277,2024-04-01,video_watch
6884,277,2025-10-15,login
6885,277,2025-06-02,video_watch
6886,277,2023-09-14,video_watch
6887,277,2024-01-22,download
6888,277,2023-12-10,video_watch
6889,277,2025-04-28,search
6890,277,2023-10-21,login
6891,277,2025-02-20,login
6892,277,2023-10-16,login
6893,277,2024-08-01,login
6894,277,2023-11-22,video_watch
6895,277,2025-01-04,video_watch
6896,277,2023-03-26,download
6897,277,2025-05-14,search
6898,277,2024-01-07,login
6899,278,2023-08-13,search
6900,278,2024-04-28,download
6901,278,2023-12-07,search
6902,278,2024-02-17,download
6903,278,2025-04-12,login
6904,278,2024-06-22,login
6905,278,2025-02-28,video_watch
6906,278,2023-08-15,search
6907,278,2025-01-02,search
6908,278,2023-03-08,download
6909,278,2023-12-04,login
6910,278,2025-10-06,search
6911,278,2023-04-14,download
6912,278,2023-08-02,video_watch
6913,278,2023-05-25,login
6914,278,2023-02-27,video_watch
6915,278,2024-11-08,search
6916,278,2024-07-02,subscription_page
6917,278,2023-03-16,video_watch
6918,278,2023-10-22,video_watch
6919,278,2024-10-17,profile_update
6920,278,2025-02-20,video_watch
6921,278,2023-12-29,login
6922,279,2025-06-03,video_watch
6923,279,2025-04-02,login
6924,279,2023-01-29,login
6925,279,2025-09-17,video_watch
6926,279,2024-07-12,download
6927,279,2023-02-26,login
6928,279,2025-05-15,profile_update
6929,279,2024-10-11,video_watch
6930,279,2023-04-23,login
6931,279,2024-02-06,login
6932,279,2024-01-16,video_watch
6933,279,2024-09-22,video_watch
6934,279,2024-04-29,search
6935,279,2025-05-09,login
6936,279,2024-08-13,profile_update
6937,279,2023-12-17,search
6938,279,2023-02-25,login
6939,279,2023-09-21,download
6940,279,2024-06-21,subscription_page
6941,279,2024-02-26,subscription_page
6942,279,2024-03-18,video_watch
6943,279,2024-02-01,search
6944,279,2025-07-16,video_watch
6945,279,2024-04-23,download
6946,279,2025-01-09,login
6947,279,2024-11-29,search
6948,279,2024-11-14,login
6949,279,2024-12-19,login
6950,279,2023-12-30,subscription_page
6951,279,2025-09-14,login
6952,279,2024-11-13,login
6953,279,2023-01-04,video_watch
6954,279,2025-09-13,video_watch
6955,279,2025-05-08,profile_update
6956,280,2023-07-01,video_watch
6957,280,2025-06-21,video_watch
6958,280,2025-05-19,login
6959,280,2023-12-06,search
6960,280,2023-04-09,login
6961,280,2025-02-01,search
6962,280,2025-03-05,video_watch
6963,280,2024-12-10,video_watch
6964,280,2025-11-05,subscription_page
6965,280,2023-03-28,search
6966,280,2024-10-18,login
6967,280,2025-06-21,video_watch
6968,280,2024-06-13,login
6969,280,2024-02-12,login
6970,280,2025-10-27,video_watch
6971,280,2025-09-20,video_watch
6972,280,2024-01-01,search
6973,280,2025-07-16,login
6974,280,2024-11-19,video_watch
6975,280,2025-01-04,download
6976,280,2023-05-16,video_watch
6977,280,2025-05-31,download
6978,280,2023-01-24,profile_update
6979,280,2024-05-27,login
6980,280,2023-11-26,search
6981,280,2024-04-02,video_watch
6982,280,2025-01-11,login
6983,280,2024-11-14,search
6984,280,2024-03-22,login
6985,281,2025-08-26,login
6986,281,2025-06-17,video_watch
6987,281,2025-04-21,video_watch
6988,281,2023-07-03,video_watch
6989,281,2023-10-06,video_watch
6990,281,2024-01-22,search
6991,281,2024-02-02,video_watch
6992,281,2025-05-04,search
6993,281,2024-12-11,profile_update
6994,281,2024-07-23,login
6995,281,2024-03-02,login
6996,281,2025-06-23,download
6997,281,2024-01-30,video_watch
6998,281,2023-10-05,login
6999,281,2025-07-13,video_watch
7000,281,2024-07-06,login
7001,281,2025-01-07,profile_update
7002,281,2025-01-10,login
7003,281,2025-08-02,video_watch
7004,281,2024-08-04,download
7005,281,2025-05-29,login
7006,281,2025-01-14,search
7007,281,2024-12-11,profile_update
7008,281,2023-01-06,video_watch
7009,281,2024-10-04,search
7010,282,2023-04-01,video_watch
7011,282,2023-03-17,login
7012,282,2024-02-05,video_watch
7013,282,2025-09-27,search
7014,282,2023-02-06,subscription_page
7015,282,2025-06-05,download
7016,282,2024-04-13,subscription_page
7017,282,2025-05-27,search
7018,282,2023-12-13,search
7019,282,2025-08-19,video_watch
7020,282,2023-11-23,subscription_page
7021,282,2023-09-19,video_watch
7022,282,2024-07-10,login
7023,282,2025-01-25,subscription_page
7024,282,2023-01-02,subscription_page
7025,282,2025-01-07,profile_update
7026,282,2024-09-24,profile_update
7027,282,2024-02-25,video_watch
7028,282,2024-06-09,video_watch
7029,282,2025-01-26,video_watch
7030,282,2024-09-24,login
7031,282,2024-05-07,download
7032,282,2025-05-17,profile_update
7033,283,2023-01-26,login
7034,283,2023-01-30,profile_update
7035,283,2024-01-31,login
7036,283,2025-04-29,video_watch
7037,283,2023-05-28,video_watch
7038,283,2025-03-12,subscription_page
7039,283,2024-04-27,login
7040,283,2025-02-25,login
7041,283,2024-07-09,video_watch
7042,283,2023-02-07,login
7043,283,2025-09-06,login
7044,283,2023-12-15,subscription_page
7045,283,2023-08-13,subscription_page
7046,283,2023-08-08,login
7047,283,2025-04-04,search
7048,283,2023-10-05,login
7049,283,2024-06-12,search
7050,283,2025-03-04,video_watch
7051,283,2024-12-29,video_watch
7052,283,2024-07-06,login
7053,283,2025-07-23,login
7054,283,2025-01-25,video_watch
7055,283,2024-09-17,login
7056,283,2023-09-26,login
7057,283,2024-06-05,download
7058,283,2024-02-05,login
7059,284,2023-11-02,login
7060,284,2023-09-19,video_watch
7061,284,2023-02-01,subscription_page
7062,284,2023-03-10,login
7063,284,2025-03-21,login
7064,284,2025-10-24,login
7065,284,2023-05-28,search
7066,284,2024-05-21,video_watch
7067,284,2024-11-19,login
7068,284,2024-06-16,video_watch
7069,284,2023-05-29,profile_update
7070,284,2024-05-09,video_watch
7071,284,2024-03-08,download
7072,284,2024-11-27,video_watch
7073,284,2024-02-09,search
7074,284,2024-10-20,video_watch
7075,284,2023-08-16,video_watch
7076,284,2025-07-04,login
7077,284,2025-02-01,search
7078,284,2023-08-03,profile_update
7079,284,2023-06-27,download
7080,284,2025-05-07,profile_update
7081,284,2024-01-02,video_watch
7082,284,2024-04-03,login
7083,284,2023-11-18,profile_update
7084,284,2024-02-29,search
7085,285,2024-01-06,login
7086,285,2025-09-21,video_watch
7087,285,2023-10-28,search
7088,285,2023-09-13,login
7089,285,2024-01-16,login
7090,285,2025-09-30,search
7091,285,2023-05-03,video_watch
7092,285,2024-07-13,video_watch
7093,285,2024-01-25,video_watch
7094,285,2023-09-13,search
7095,285,2023-08-01,video_watch
7096,285,2023-08-08,download
7097,285,2024-02-27,video_watch
7098,285,2023-07-18,download
7099,285,2023-05-09,login
7100,285,2023-01-11,video_watch
7101,285,2023-07-09,search
7102,285,2025-04-21,video_watch
7103,285,2024-01-28,login
7104,285,2025-02-14,login
7105,285,2025-03-23,login
7106,285,2025-09-30,login
7107,285,2025-04-14,search
7108,285,2023-05-30,login
7109,285,2023-04-09,profile_update
7110,285,2025-03-22,video_watch
7111,285,2025-06-08,video_watch
7112,286,2025-01-20,search
7113,286,2025-10-19,login
7114,286,2023-07-11,search
7115,286,2025-08-29,login
7116,286,2024-03-09,video_watch
7117,286,2023-01-21,login
7118,286,2024-09-09,profile_update
7119,286,2023-05-29,profile_update
7120,286,2023-10-09,video_watch
7121,286,2023-04-23,video_watch
7122,286,2024-03-21,search
7123,286,2025-09-07,video_watch
7124,286,2025-08-06,login
7125,286,2023-12-09,video_watch
7126,286,2024-07-01,search
7127,286,2024-01-25,login
7128,286,2023-10-16,video_watch
7129,286,2024-06-18,video_watch
7130,286,2025-02-03,login
7131,286,2024-07-29,video_watch
7132,286,2025-09-05,video_watch
7133,286,2024-11-13,login
7134,286,2024-07-08,profile_update
7135,286,2024-05-18,login
7136,286,2024-02-09,video_watch
7137,286,2023-06-03,search
7138,286,2024-05-12,video_watch
7139,286,2023-12-08,login
7140,286,2023-09-01,video_watch
7141,286,2025-06-26,download
7142,286,2024-12-16,search
7143,286,2023-07-19,search
7144,286,2023-10-07,video_watch
7145,286,2025-02-24,search
7146,286,2025-09-19,login
7147,287,2025-08-21,subscription_page
7148,287,2025-08-04,download
7149,287,2024-12-18,video_watch
7150,287,2024-09-14,login
7151,287,2025-11-03,download
7152,287,2023-02-03,video_watch
7153,287,2024-05-24,download
7154,287,2023-11-24,profile_update
7155,287,2023-10-18,login
7156,287,2024-05-06,profile_update
7157,287,2023-04-25,download
7158,287,2025-03-16,video_watch
7159,287,2023-04-22,search
7160,287,2024-07-30,login
7161,287,2023-11-11,download
7162,287,2024-06-08,login
7163,287,2025-03-30,video_watch
7164,287,2024-10-13,login
7165,287,2023-08-08,login
7166,287,2023-10-27,search
7167,287,2025-07-08,download
7168,287,2025-08-02,login
7169,287,2023-03-31,profile_update
7170,287,2025-01-28,login
7171,287,2025-01-24,search
7172,287,2025-07-20,login
7173,287,2024-12-13,video_watch
7174,287,2023-01-17,login
7175,287,2024-04-15,subscription_page
7176,287,2024-06-23,video_watch
7177,288,2024-08-04,video_watch
7178,288,2024-06-25,video_watch
7179,288,2025-01-27,login
7180,288,2025-02-09,download
7181,288,2025-05-03,video_watch
7182,288,2023-12-30,login
7183,288,2023-09-17,login
7184,288,2025-06-16,login
7185,288,2023-11-11,subscription_page
7186,288,2025-07-28,login
7187,288,2023-04-28,login
7188,288,2025-09-12,download
7189,288,2023-12-12,login
7190,288,2023-02-11,video_watch
7191,288,2023-02-17,subscription_page
7192,288,2024-02-05,login
7193,288,2025-08-28,video_watch
7194,288,2023-09-18,login
7195,288,2024-11-22,download
7196,288,2023-12-22,video_watch
7197,288,2024-10-07,video_watch
7198,288,2024-02-09,video_watch
7199,288,2024-01-03,search
7200,288,2023-09-30,search
7201,288,2023-06-22,profile_update
7202,288,2024-04-11,login
7203,289,2024-05-15,video_watch
7204,289,2023-11-17,login
7205,289,2023-05-06,profile_update
7206,289,2023-07-12,login
7207,289,2025-11-12,login
7208,289,2025-04-05,download
7209,289,2024-08-31,download
7210,289,2023-08-13,video_watch
7211,289,2023-12-14,login
7212,289,2025-06-07,subscription_page
7213,289,2025-07-25,video_watch
7214,289,2024-10-12,search
7215,289,2024-10-24,video_watch
7216,289,2023-06-18,search
7217,289,2024-08-09,login
7218,289,2024-06-22,login
7219,289,2023-05-16,login
7220,289,2024-06-21,search
7221,289,2023-06-09,login
7222,289,2023-11-11,video_watch
7223,289,2023-09-21,search
7224,289,2023-12-06,video_watch
7225,289,2023-11-10,video_watch
7226,289,2023-03-20,video_watch
7227,289,2023-03-06,subscription_page
7228,289,2025-08-05,video_watch
7229,289,2025-02-23,video_watch
7230,290,2025-11-15,subscription_page
7231,290,2023-12-03,video_watch
7232,290,2024-01-27,search
7233,290,2023-10-15,profile_update
7234,290,2024-08-30,video_watch
7235,290,2024-09-07,login
7236,290,2024-10-14,search
7237,290,2023-10-25,video_watch
7238,290,2025-03-04,profile_update
7239,290,2025-07-28,search
7240,290,2025-01-29,login
7241,290,2025-04-23,login
7242,290,2023-10-01,search
7243,290,2025-10-22,login
7244,290,2023-07-28,search
7245,290,2024-11-27,profile_update
7246,290,2025-04-20,video_watch
7247,290,2024-08-19,login
7248,290,2023-10-16,subscription_page
7249,290,2025-04-15,search
7250,290,2025-09-18,login
7251,290,2023-07-31,video_watch
7252,290,2025-06-29,login
7253,290,2024-08-08,search
7254,291,2024-07-24,video_watch
7255,291,2024-08-27,download
7256,291,2024-03-03,search
7257,291,2025-04-09,login
7258,291,2025-02-03,profile_update
7259,291,2025-08-02,search
7260,291,2023-09-05,login
7261,291,2023-06-06,subscription_page
7262,291,2023-04-08,login
7263,291,2023-10-23,download
7264,291,2024-02-04,login
7265,291,2024-10-26,search
7266,291,2024-01-09,login
7267,291,2024-07-12,download
7268,291,2024-10-27,video_watch
7269,291,2025-04-18,subscription_page
7270,291,2025-03-01,search
7271,291,2025-04-29,video_watch
7272,291,2024-05-24,search
7273,291,2024-04-10,video_watch
7274,291,2024-03-24,login
7275,291,2025-02-03,download
7276,291,2025-11-14,login
7277,291,2023-10-01,login
7278,291,2024-06-17,profile_update
7279,291,2023-04-17,search
7280,291,2024-12-10,profile_update
7281,292,2024-10-18,video_watch
7282,292,2023-12-05,download
7283,292,2023-01-23,login
7284,292,2024-03-12,login
7285,292,2024-08-16,video_watch
7286,292,2023-10-04,login
7287,292,2023-04-12,login
7288,292,2024-04-12,login
7289,292,2025-09-24,download
7290,292,2025-09-26,video_watch
7291,292,2025-05-31,search
7292,292,2024-05-20,subscription_page
7293,292,2023-11-08,download
7294,292,2023-12-24,login
7295,292,2025-04-10,login
7296,292,2023-01-12,login
7297,292,2025-09-07,search
7298,292,2025-06-04,search
7299,292,2024-08-25,login
7300,292,2024-05-11,login
7301,292,2023-06-21,login
7302,292,2023-03-25,profile_update
7303,292,2025-02-04,search
7304,292,2025-01-02,login
7305,292,2023-11-24,video_watch
7306,293,2023-07-02,search
7307,293,2024-02-14,video_watch
7308,293,2025-05-05,login
7309,293,2024-10-04,login
7310,293,2025-01-30,download
7311,293,2024-12-29,video_watch
7312,293,2025-01-10,download
7313,293,2023-12-31,search
7314,293,2023-04-23,login
7315,293,2024-04-23,download
7316,293,2024-04-26,search
7317,293,2023-07-04,video_watch
7318,293,2024-12-16,search
7319,293,2024-01-11,video_watch
7320,293,2024-03-21,video_watch
7321,293,2024-07-19,search
7322,293,2023-12-02,login
7323,293,2024-11-07,video_watch
7324,293,2023-10-01,video_watch
7325,293,2023-08-19,video_watch
7326,293,2024-12-10,login
7327,293,2023-04-22,video_watch
7328,293,2023-01-04,search
7329,293,2025-01-08,profile_update
7330,294,2025-07-13,login
7331,294,2024-08-10,login
7332,294,2025-10-21,login
7333,294,2024-01-02,subscription_page
7334,294,2025-04-16,download
7335,294,2024-09-10,download
7336,294,2023-09-22,login
7337,294,2025-10-13,profile_update
7338,294,2025-01-31,login
7339,294,2023-07-07,video_watch
7340,294,2025-06-14,login
7341,294,2023-11-27,download
7342,294,2023-02-10,search
7343,294,2025-01-25,login
7344,294,2025-10-14,login
7345,294,2024-08-21,search
7346,294,2023-11-14,download
7347,294,2025-11-15,video_watch
7348,294,2023-03-02,video_watch
7349,295,2025-01-25,download
7350,295,2023-06-26,login
7351,295,2023-10-03,login
7352,295,2023-07-02,download
7353,295,2023-08-03,download
7354,295,2025-07-15,video_watch
7355,295,2023-08-20,login
7356,295,2025-06-23,video_watch
7357,295,2024-03-09,login
7358,295,2024-12-24,login
7359,295,2025-09-24,login
7360,295,2024-05-25,login
7361,295,2023-10-25,login
7362,295,2024-10-12,video_watch
7363,295,2024-03-15,profile_update
7364,295,2025-07-29,profile_update
7365,295,2024-08-29,login
7366,295,2023-01-20,search
7367,295,2024-02-06,video_watch
7368,295,2023-11-04,search
7369,296,2024-07-02,search
7370,296,2023-07-02,login
7371,296,2025-11-03,login
7372,296,2025-03-16,search
7373,296,2024-05-17,video_watch
7374,296,2025-02-05,download
7375,296,2024-02-26,video_watch
7376,296,2025-08-01,video_watch
7377,296,2023-08-07,login
7378,296,2024-08-17,login
7379,296,2024-09-09,login
7380,296,2025-04-23,login
7381,296,2024-01-24,login
7382,296,2023-02-16,login
7383,296,2023-09-28,download
7384,296,2023-03-28,search
7385,296,2025-05-11,download
7386,296,2023-02-23,subscription_page
7387,296,2024-01-20,video_watch
7388,296,2023-08-11,login
7389,296,2023-10-13,subscription_page
7390,296,2025-04-03,video_watch
7391,296,2025-02-05,login
7392,296,2025-06-26,download
7393,296,2023-03-28,download
7394,296,2025-03-12,video_watch
7395,296,2023-06-03,download
7396,296,2025-06-14,login
7397,297,2023-06-08,video_watch
7398,297,2025-03-09,login
7399,297,2024-08-03,download
7400,297,2025-10-02,search
7401,297,2025-10-14,login
7402,297,2025-01-08,search
7403,297,2025-04-21,login
7404,297,2024-06-03,profile_update
7405,297,2023-05-26,login
7406,297,2024-04-12,login
7407,297,2025-06-08,login
7408,297,2023-04-30,search
7409,297,2023-02-24,video_watch
7410,297,2023-12-22,video_watch
7411,297,2025-02-12,video_watch
7412,297,2025-08-19,video_watch
7413,297,2023-08-06,download
7414,297,2023-09-21,search
7415,297,2025-04-06,subscription_page
7416,297,2025-11-07,video_watch
7417,297,2024-03-07,login
7418,297,2023-11-26,video_watch
7419,297,2025-07-25,video_watch
7420,297,2025-01-16,video_watch
7421,297,2023-05-13,login
7422,298,2023-10-19,login
7423,298,2023-09-16,video_watch
7424,298,2023-04-22,search
7425,298,2023-08-13,video_watch
7426,298,2025-07-06,video_watch
7427,298,2025-01-05,download
7428,298,2025-09-29,video_watch
7429,298,2024-01-15,login
7430,298,2023-03-25,search
7431,298,2023-12-25,video_watch
7432,298,2023-02-27,video_watch
7433,298,2024-03-12,video_watch
7434,298,2025-02-02,download
7435,298,2024-06-01,search
7436,298,2025-05-28,login
7437,298,2025-09-06,video_watch
7438,298,2023-09-21,video_watch
7439,298,2023-09-20,profile_update
7440,298,2025-04-19,search
7441,298,2023-10-07,login
